Threshold: 0.1
Enable layer loss: False
total desired batch size: 131072
Mini-batch size: 16*1024
=> calculated gradient accumulation steps: 8
=> calculated gradient accumulation steps: 8
Training max steps: 300001Num GPUs: 1num decayed parameter tensors: 6, with 46,497,792 parameters
num non-decayed parameter tensors: 8, with 9,984 parameters
@ 13826 train 3.89123487 , allloss: 3.8912, lr:1.1944e-03, norm:0.7483, dt: 2634.87ms, tok/sec: 49745.19, flops:19.74, batch-reuse:1
@ 13827 train 3.84582996 , allloss: 3.8458, lr:1.1944e-03, norm:0.6458, dt: 2633.70ms, tok/sec: 49767.29, flops:19.75, batch-reuse:1
@ 13828 train 3.93495035 , allloss: 3.9350, lr:1.1944e-03, norm:0.7819, dt: 2632.52ms, tok/sec: 49789.52, flops:19.76, batch-reuse:1
@ 13829 train 3.90841508 , allloss: 3.9084, lr:1.1944e-03, norm:0.7929, dt: 2635.33ms, tok/sec: 49736.49, flops:19.74, batch-reuse:1
@ 13830 train 3.66865063 , allloss: 3.6687, lr:1.1944e-03, norm:0.8811, dt: 2634.41ms, tok/sec: 49753.91, flops:19.75, batch-reuse:1
@ 13831 train 3.86720681 , allloss: 3.8672, lr:1.1944e-03, norm:0.7318, dt: 2634.59ms, tok/sec: 49750.51, flops:19.74, batch-reuse:1
@ 13832 train 3.89048147 , allloss: 3.8905, lr:1.1944e-03, norm:0.8969, dt: 2635.48ms, tok/sec: 49733.56, flops:19.74, batch-reuse:1
@ 13833 train 3.84453392 , allloss: 3.8445, lr:1.1944e-03, norm:0.7537, dt: 2635.54ms, tok/sec: 49732.43, flops:19.74, batch-reuse:1
@ 13834 train 3.71442842 , allloss: 3.7144, lr:1.1944e-03, norm:0.7128, dt: 2635.17ms, tok/sec: 49739.57, flops:19.74, batch-reuse:1
@ 13835 train 3.85365105 , allloss: 3.8537, lr:1.1944e-03, norm:0.6622, dt: 2634.74ms, tok/sec: 49747.62, flops:19.74, batch-reuse:1
@ 13836 train 3.78396821 , allloss: 3.7840, lr:1.1943e-03, norm:0.6164, dt: 2632.11ms, tok/sec: 49797.39, flops:19.76, batch-reuse:1
@ 13837 train 3.79957438 , allloss: 3.7996, lr:1.1943e-03, norm:0.6194, dt: 2633.87ms, tok/sec: 49764.11, flops:19.75, batch-reuse:1
@ 13838 train 3.86873651 , allloss: 3.8687, lr:1.1943e-03, norm:0.5919, dt: 2634.63ms, tok/sec: 49749.77, flops:19.74, batch-reuse:1
@ 13839 train 3.67992496 , allloss: 3.6799, lr:1.1943e-03, norm:0.5639, dt: 2635.26ms, tok/sec: 49737.78, flops:19.74, batch-reuse:1
@ 13840 train 3.84885979 , allloss: 3.8489, lr:1.1943e-03, norm:0.7253, dt: 2634.42ms, tok/sec: 49753.56, flops:19.75, batch-reuse:1
@ 13841 train 3.82727051 , allloss: 3.8273, lr:1.1943e-03, norm:0.5398, dt: 2634.65ms, tok/sec: 49749.37, flops:19.74, batch-reuse:1
@ 13842 train 3.88575673 , allloss: 3.8858, lr:1.1943e-03, norm:0.6724, dt: 2634.54ms, tok/sec: 49751.35, flops:19.75, batch-reuse:1
@ 13843 train 3.77584982 , allloss: 3.7758, lr:1.1943e-03, norm:0.6997, dt: 2634.52ms, tok/sec: 49751.75, flops:19.75, batch-reuse:1
@ 13844 train 3.85347033 , allloss: 3.8535, lr:1.1943e-03, norm:0.6878, dt: 2632.19ms, tok/sec: 49795.84, flops:19.76, batch-reuse:1
@ 13845 train 3.85358834 , allloss: 3.8536, lr:1.1943e-03, norm:0.6122, dt: 2633.21ms, tok/sec: 49776.57, flops:19.76, batch-reuse:1
@ 13846 train 3.81970429 , allloss: 3.8197, lr:1.1943e-03, norm:0.5958, dt: 2635.48ms, tok/sec: 49733.71, flops:19.74, batch-reuse:1
@ 13847 train 3.86070275 , allloss: 3.8607, lr:1.1943e-03, norm:0.5466, dt: 2633.94ms, tok/sec: 49762.70, flops:19.75, batch-reuse:1
@ 13848 train 3.86367607 , allloss: 3.8637, lr:1.1943e-03, norm:0.6302, dt: 2634.53ms, tok/sec: 49751.53, flops:19.75, batch-reuse:1
@ 13849 train 3.91074395 , allloss: 3.9107, lr:1.1943e-03, norm:0.5814, dt: 2634.38ms, tok/sec: 49754.39, flops:19.75, batch-reuse:1
@ 13850 train 3.84737134 , allloss: 3.8474, lr:1.1943e-03, norm:0.5770, dt: 2633.41ms, tok/sec: 49772.65, flops:19.75, batch-reuse:1
@ 13851 train 3.94843102 , allloss: 3.9484, lr:1.1943e-03, norm:0.6799, dt: 2634.97ms, tok/sec: 49743.23, flops:19.74, batch-reuse:1
@ 13852 train 3.79860663 , allloss: 3.7986, lr:1.1943e-03, norm:0.5810, dt: 2634.49ms, tok/sec: 49752.39, flops:19.75, batch-reuse:1
@ 13853 train 3.84429955 , allloss: 3.8443, lr:1.1943e-03, norm:0.7100, dt: 2633.77ms, tok/sec: 49765.89, flops:19.75, batch-reuse:1
@ 13854 train 3.73811364 , allloss: 3.7381, lr:1.1943e-03, norm:0.6957, dt: 2634.74ms, tok/sec: 49747.52, flops:19.74, batch-reuse:1
@ 13855 train 3.89438248 , allloss: 3.8944, lr:1.1943e-03, norm:0.6689, dt: 2633.39ms, tok/sec: 49773.17, flops:19.75, batch-reuse:1
@ 13856 train 3.90499926 , allloss: 3.9050, lr:1.1943e-03, norm:0.8813, dt: 2633.55ms, tok/sec: 49770.01, flops:19.75, batch-reuse:1
@ 13857 train 3.92073989 , allloss: 3.9207, lr:1.1943e-03, norm:0.6351, dt: 2635.11ms, tok/sec: 49740.60, flops:19.74, batch-reuse:1
@ 13858 train 3.89712858 , allloss: 3.8971, lr:1.1943e-03, norm:0.6721, dt: 2634.40ms, tok/sec: 49754.10, flops:19.75, batch-reuse:1
@ 13859 train 3.79447603 , allloss: 3.7945, lr:1.1943e-03, norm:0.7433, dt: 2631.99ms, tok/sec: 49799.52, flops:19.76, batch-reuse:1
@ 13860 train 3.84504890 , allloss: 3.8450, lr:1.1943e-03, norm:0.6817, dt: 2631.23ms, tok/sec: 49813.94, flops:19.77, batch-reuse:1
@ 13861 train 3.85602331 , allloss: 3.8560, lr:1.1943e-03, norm:0.6231, dt: 2630.92ms, tok/sec: 49819.92, flops:19.77, batch-reuse:1
@ 13862 train 3.84604073 , allloss: 3.8460, lr:1.1943e-03, norm:0.6227, dt: 2633.72ms, tok/sec: 49766.78, flops:19.75, batch-reuse:1
@ 13863 train 3.84125042 , allloss: 3.8413, lr:1.1943e-03, norm:0.5925, dt: 2634.60ms, tok/sec: 49750.32, flops:19.74, batch-reuse:1
@ 13864 train 3.76688385 , allloss: 3.7669, lr:1.1943e-03, norm:0.6016, dt: 2634.04ms, tok/sec: 49760.79, flops:19.75, batch-reuse:1
@ 13865 train 3.84125686 , allloss: 3.8413, lr:1.1943e-03, norm:0.6319, dt: 2634.99ms, tok/sec: 49742.81, flops:19.74, batch-reuse:1
@ 13866 train 3.87109470 , allloss: 3.8711, lr:1.1943e-03, norm:0.5442, dt: 2631.03ms, tok/sec: 49817.84, flops:19.77, batch-reuse:1
@ 13867 train 3.85143518 , allloss: 3.8514, lr:1.1943e-03, norm:0.5704, dt: 2632.34ms, tok/sec: 49792.99, flops:19.76, batch-reuse:1
@ 13868 train 3.81222415 , allloss: 3.8122, lr:1.1943e-03, norm:0.5566, dt: 2632.71ms, tok/sec: 49785.90, flops:19.76, batch-reuse:1
@ 13869 train 3.74394464 , allloss: 3.7439, lr:1.1943e-03, norm:0.5743, dt: 2633.39ms, tok/sec: 49773.05, flops:19.75, batch-reuse:1
@ 13870 train 3.82344961 , allloss: 3.8234, lr:1.1943e-03, norm:0.5571, dt: 2635.21ms, tok/sec: 49738.82, flops:19.74, batch-reuse:1
@ 13871 train 3.83000708 , allloss: 3.8300, lr:1.1943e-03, norm:0.5587, dt: 2632.10ms, tok/sec: 49797.52, flops:19.76, batch-reuse:1
@ 13872 train 3.80220222 , allloss: 3.8022, lr:1.1943e-03, norm:0.5722, dt: 2633.29ms, tok/sec: 49775.01, flops:19.75, batch-reuse:1
@ 13873 train 3.79093313 , allloss: 3.7909, lr:1.1943e-03, norm:0.6164, dt: 2632.64ms, tok/sec: 49787.22, flops:19.76, batch-reuse:1
@ 13874 train 3.87933993 , allloss: 3.8793, lr:1.1943e-03, norm:0.5781, dt: 2632.36ms, tok/sec: 49792.65, flops:19.76, batch-reuse:1
@ 13875 train 3.87680459 , allloss: 3.8768, lr:1.1943e-03, norm:0.6532, dt: 2634.57ms, tok/sec: 49750.90, flops:19.74, batch-reuse:1
@ 13876 train 3.76849437 , allloss: 3.7685, lr:1.1943e-03, norm:0.6541, dt: 2634.44ms, tok/sec: 49753.27, flops:19.75, batch-reuse:1
@ 13877 train 3.83074856 , allloss: 3.8307, lr:1.1943e-03, norm:0.5940, dt: 2635.49ms, tok/sec: 49733.45, flops:19.74, batch-reuse:1
@ 13878 train 3.82918835 , allloss: 3.8292, lr:1.1943e-03, norm:0.6468, dt: 2635.65ms, tok/sec: 49730.41, flops:19.74, batch-reuse:1
@ 13879 train 3.86863399 , allloss: 3.8686, lr:1.1943e-03, norm:0.5290, dt: 2633.94ms, tok/sec: 49762.70, flops:19.75, batch-reuse:1
@ 13880 train 3.85111070 , allloss: 3.8511, lr:1.1943e-03, norm:0.6296, dt: 2636.04ms, tok/sec: 49723.08, flops:19.73, batch-reuse:1
@ 13881 train 3.96257424 , allloss: 3.9626, lr:1.1943e-03, norm:0.7733, dt: 2636.03ms, tok/sec: 49723.25, flops:19.73, batch-reuse:1
@ 13882 train 3.77546477 , allloss: 3.7755, lr:1.1943e-03, norm:0.8104, dt: 2637.01ms, tok/sec: 49704.81, flops:19.73, batch-reuse:1
@ 13883 train 3.94570088 , allloss: 3.9457, lr:1.1943e-03, norm:0.8330, dt: 2637.15ms, tok/sec: 49702.18, flops:19.73, batch-reuse:1
@ 13884 train 3.75330663 , allloss: 3.7533, lr:1.1943e-03, norm:0.6693, dt: 2636.54ms, tok/sec: 49713.61, flops:19.73, batch-reuse:1
@ 13885 train 3.75304651 , allloss: 3.7530, lr:1.1943e-03, norm:0.6865, dt: 2633.05ms, tok/sec: 49779.57, flops:19.76, batch-reuse:1
@ 13886 train 3.82115078 , allloss: 3.8212, lr:1.1943e-03, norm:0.7112, dt: 2634.80ms, tok/sec: 49746.54, flops:19.74, batch-reuse:1
@ 13887 train 3.80213976 , allloss: 3.8021, lr:1.1943e-03, norm:0.6608, dt: 2633.57ms, tok/sec: 49769.62, flops:19.75, batch-reuse:1
@ 13888 train 3.87037778 , allloss: 3.8704, lr:1.1943e-03, norm:0.8070, dt: 2633.33ms, tok/sec: 49774.19, flops:19.75, batch-reuse:1
@ 13889 train 3.82730293 , allloss: 3.8273, lr:1.1943e-03, norm:0.6153, dt: 2633.96ms, tok/sec: 49762.26, flops:19.75, batch-reuse:1
@ 13890 train 3.82459450 , allloss: 3.8246, lr:1.1943e-03, norm:0.7516, dt: 2633.00ms, tok/sec: 49780.52, flops:19.76, batch-reuse:1
@ 13891 train 3.82791805 , allloss: 3.8279, lr:1.1943e-03, norm:0.8293, dt: 2634.40ms, tok/sec: 49753.95, flops:19.75, batch-reuse:1
@ 13892 train 3.77366376 , allloss: 3.7737, lr:1.1943e-03, norm:0.7354, dt: 2636.27ms, tok/sec: 49718.77, flops:19.73, batch-reuse:1
@ 13893 train 3.82228327 , allloss: 3.8223, lr:1.1943e-03, norm:0.6677, dt: 2635.13ms, tok/sec: 49740.20, flops:19.74, batch-reuse:1
@ 13894 train 3.76887870 , allloss: 3.7689, lr:1.1943e-03, norm:0.7963, dt: 2635.95ms, tok/sec: 49724.68, flops:19.73, batch-reuse:1
@ 13895 train 3.89314222 , allloss: 3.8931, lr:1.1943e-03, norm:0.5591, dt: 2636.80ms, tok/sec: 49708.83, flops:19.73, batch-reuse:1
@ 13896 train 3.77571416 , allloss: 3.7757, lr:1.1943e-03, norm:0.8356, dt: 2636.38ms, tok/sec: 49716.65, flops:19.73, batch-reuse:1
@ 13897 train 3.76774096 , allloss: 3.7677, lr:1.1943e-03, norm:0.5522, dt: 2634.78ms, tok/sec: 49746.88, flops:19.74, batch-reuse:1
@ 13898 train 3.84474421 , allloss: 3.8447, lr:1.1943e-03, norm:0.6402, dt: 2635.81ms, tok/sec: 49727.47, flops:19.74, batch-reuse:1
@ 13899 train 3.94178939 , allloss: 3.9418, lr:1.1943e-03, norm:0.5621, dt: 2635.52ms, tok/sec: 49732.81, flops:19.74, batch-reuse:1
@ 13900 train 3.79647112 , allloss: 3.7965, lr:1.1943e-03, norm:0.5801, dt: 2634.19ms, tok/sec: 49757.95, flops:19.75, batch-reuse:1
@ 13901 train 3.78375912 , allloss: 3.7838, lr:1.1943e-03, norm:0.5369, dt: 2633.78ms, tok/sec: 49765.79, flops:19.75, batch-reuse:1
@ 13902 train 3.77559280 , allloss: 3.7756, lr:1.1943e-03, norm:0.6112, dt: 2635.20ms, tok/sec: 49738.95, flops:19.74, batch-reuse:1
@ 13903 train 3.80054522 , allloss: 3.8005, lr:1.1943e-03, norm:0.5113, dt: 2633.92ms, tok/sec: 49763.16, flops:19.75, batch-reuse:1
@ 13904 train 3.71818542 , allloss: 3.7182, lr:1.1943e-03, norm:0.5851, dt: 2633.69ms, tok/sec: 49767.36, flops:19.75, batch-reuse:1
@ 13905 train 3.82435322 , allloss: 3.8244, lr:1.1943e-03, norm:0.5555, dt: 2632.97ms, tok/sec: 49780.99, flops:19.76, batch-reuse:1
@ 13906 train 3.72907901 , allloss: 3.7291, lr:1.1943e-03, norm:0.5849, dt: 2634.48ms, tok/sec: 49752.54, flops:19.75, batch-reuse:1
@ 13907 train 3.77295709 , allloss: 3.7730, lr:1.1943e-03, norm:0.5688, dt: 2634.19ms, tok/sec: 49757.92, flops:19.75, batch-reuse:1
@ 13908 train 3.86904502 , allloss: 3.8690, lr:1.1943e-03, norm:0.5817, dt: 2633.57ms, tok/sec: 49769.79, flops:19.75, batch-reuse:1
@ 13909 train 3.83358860 , allloss: 3.8336, lr:1.1943e-03, norm:0.5373, dt: 2633.80ms, tok/sec: 49765.32, flops:19.75, batch-reuse:1
@ 13910 train 3.77941465 , allloss: 3.7794, lr:1.1943e-03, norm:0.6718, dt: 2633.11ms, tok/sec: 49778.41, flops:19.76, batch-reuse:1
@ 13911 train 3.73394632 , allloss: 3.7339, lr:1.1943e-03, norm:0.5569, dt: 2633.59ms, tok/sec: 49769.27, flops:19.75, batch-reuse:1
@ 13912 train 3.79647851 , allloss: 3.7965, lr:1.1943e-03, norm:0.5715, dt: 2636.11ms, tok/sec: 49721.69, flops:19.73, batch-reuse:1
@ 13913 train 3.75473428 , allloss: 3.7547, lr:1.1943e-03, norm:0.7182, dt: 2635.33ms, tok/sec: 49736.49, flops:19.74, batch-reuse:1
@ 13914 train 3.75969839 , allloss: 3.7597, lr:1.1943e-03, norm:0.5921, dt: 2636.00ms, tok/sec: 49723.77, flops:19.73, batch-reuse:1
@ 13915 train 3.80761099 , allloss: 3.8076, lr:1.1943e-03, norm:0.6968, dt: 2635.48ms, tok/sec: 49733.54, flops:19.74, batch-reuse:1
@ 13916 train 3.75112915 , allloss: 3.7511, lr:1.1943e-03, norm:0.5583, dt: 2633.55ms, tok/sec: 49770.07, flops:19.75, batch-reuse:1
@ 13917 train 3.76777816 , allloss: 3.7678, lr:1.1943e-03, norm:0.5631, dt: 2634.02ms, tok/sec: 49761.23, flops:19.75, batch-reuse:1
@ 13918 train 3.69060636 , allloss: 3.6906, lr:1.1943e-03, norm:0.6214, dt: 2635.59ms, tok/sec: 49731.64, flops:19.74, batch-reuse:1
@ 13919 train 3.80870938 , allloss: 3.8087, lr:1.1943e-03, norm:0.5282, dt: 2633.93ms, tok/sec: 49762.89, flops:19.75, batch-reuse:1
@ 13920 train 3.78563380 , allloss: 3.7856, lr:1.1943e-03, norm:0.5679, dt: 2635.87ms, tok/sec: 49726.19, flops:19.74, batch-reuse:1
@ 13921 train 3.74379039 , allloss: 3.7438, lr:1.1943e-03, norm:0.6247, dt: 2636.68ms, tok/sec: 49711.06, flops:19.73, batch-reuse:1
@ 13922 train 3.78421736 , allloss: 3.7842, lr:1.1943e-03, norm:0.6049, dt: 2635.07ms, tok/sec: 49741.36, flops:19.74, batch-reuse:1
@ 13923 train 3.74769473 , allloss: 3.7477, lr:1.1943e-03, norm:0.5971, dt: 2635.65ms, tok/sec: 49730.41, flops:19.74, batch-reuse:1
@ 13924 train 3.74517536 , allloss: 3.7452, lr:1.1943e-03, norm:0.5352, dt: 2633.70ms, tok/sec: 49767.21, flops:19.75, batch-reuse:1
@ 13925 train 3.80047607 , allloss: 3.8005, lr:1.1943e-03, norm:0.6278, dt: 2636.79ms, tok/sec: 49708.92, flops:19.73, batch-reuse:1
@ 13926 train 4.03609848 , allloss: 4.0361, lr:1.1943e-03, norm:0.8601, dt: 2635.61ms, tok/sec: 49731.18, flops:19.74, batch-reuse:1
@ 13927 train 3.69024277 , allloss: 3.6902, lr:1.1943e-03, norm:1.1804, dt: 2635.74ms, tok/sec: 49728.74, flops:19.74, batch-reuse:1
@ 13928 train 3.79746652 , allloss: 3.7975, lr:1.1943e-03, norm:0.7203, dt: 2635.82ms, tok/sec: 49727.29, flops:19.74, batch-reuse:1
@ 13929 train 3.85791850 , allloss: 3.8579, lr:1.1943e-03, norm:0.9741, dt: 2635.90ms, tok/sec: 49725.73, flops:19.73, batch-reuse:1
@ 13930 train 3.75264120 , allloss: 3.7526, lr:1.1943e-03, norm:0.6164, dt: 2636.01ms, tok/sec: 49723.61, flops:19.73, batch-reuse:1
@ 13931 train 3.68985438 , allloss: 3.6899, lr:1.1943e-03, norm:0.7127, dt: 2635.58ms, tok/sec: 49731.67, flops:19.74, batch-reuse:1
@ 13932 train 3.85604525 , allloss: 3.8560, lr:1.1943e-03, norm:0.5799, dt: 2635.43ms, tok/sec: 49734.60, flops:19.74, batch-reuse:1
@ 13933 train 3.81542635 , allloss: 3.8154, lr:1.1943e-03, norm:0.7440, dt: 2635.25ms, tok/sec: 49738.03, flops:19.74, batch-reuse:1
@ 13934 train 3.76132727 , allloss: 3.7613, lr:1.1943e-03, norm:0.5356, dt: 2633.30ms, tok/sec: 49774.82, flops:19.75, batch-reuse:1
@ 13935 train 3.73080039 , allloss: 3.7308, lr:1.1943e-03, norm:0.6599, dt: 2635.20ms, tok/sec: 49739.01, flops:19.74, batch-reuse:1
@ 13936 train 3.76562238 , allloss: 3.7656, lr:1.1943e-03, norm:0.6254, dt: 2633.38ms, tok/sec: 49773.31, flops:19.75, batch-reuse:1
@ 13937 train 3.71661878 , allloss: 3.7166, lr:1.1943e-03, norm:0.5199, dt: 2634.51ms, tok/sec: 49752.02, flops:19.75, batch-reuse:1
@ 13938 train 3.81612659 , allloss: 3.8161, lr:1.1943e-03, norm:0.6951, dt: 2636.50ms, tok/sec: 49714.31, flops:19.73, batch-reuse:1
@ 13939 train 3.79166293 , allloss: 3.7917, lr:1.1943e-03, norm:0.6617, dt: 2633.92ms, tok/sec: 49763.07, flops:19.75, batch-reuse:1
@ 13940 train 3.83787560 , allloss: 3.8379, lr:1.1943e-03, norm:0.5580, dt: 2635.89ms, tok/sec: 49725.94, flops:19.74, batch-reuse:1
@ 13941 train 3.82633352 , allloss: 3.8263, lr:1.1943e-03, norm:0.6229, dt: 2636.86ms, tok/sec: 49707.54, flops:19.73, batch-reuse:1
@ 13942 train 3.77988768 , allloss: 3.7799, lr:1.1943e-03, norm:0.5409, dt: 2631.98ms, tok/sec: 49799.69, flops:19.76, batch-reuse:1
@ 13943 train 3.73308039 , allloss: 3.7331, lr:1.1943e-03, norm:0.6880, dt: 2633.85ms, tok/sec: 49764.35, flops:19.75, batch-reuse:1
@ 13944 train 3.70025349 , allloss: 3.7003, lr:1.1943e-03, norm:0.5365, dt: 2633.28ms, tok/sec: 49775.24, flops:19.75, batch-reuse:1
@ 13945 train 3.84689689 , allloss: 3.8469, lr:1.1943e-03, norm:0.5802, dt: 2635.51ms, tok/sec: 49733.03, flops:19.74, batch-reuse:1
@ 13946 train 3.78029037 , allloss: 3.7803, lr:1.1943e-03, norm:0.5404, dt: 2637.33ms, tok/sec: 49698.77, flops:19.72, batch-reuse:1
@ 13947 train 3.77057147 , allloss: 3.7706, lr:1.1943e-03, norm:0.6097, dt: 2635.09ms, tok/sec: 49740.99, flops:19.74, batch-reuse:1
@ 13948 train 3.77021909 , allloss: 3.7702, lr:1.1943e-03, norm:0.5350, dt: 2634.27ms, tok/sec: 49756.50, flops:19.75, batch-reuse:1
@ 13949 train 3.91117191 , allloss: 3.9112, lr:1.1943e-03, norm:0.6652, dt: 2633.97ms, tok/sec: 49762.21, flops:19.75, batch-reuse:1
@ 13950 train 3.81302118 , allloss: 3.8130, lr:1.1943e-03, norm:0.6774, dt: 2632.46ms, tok/sec: 49790.60, flops:19.76, batch-reuse:1
@ 13951 train 4.00399733 , allloss: 4.0040, lr:1.1943e-03, norm:0.7577, dt: 2632.52ms, tok/sec: 49789.48, flops:19.76, batch-reuse:1
@ 13952 train 3.71222591 , allloss: 3.7122, lr:1.1943e-03, norm:0.6870, dt: 2635.13ms, tok/sec: 49740.25, flops:19.74, batch-reuse:1
@ 13953 train 3.60152388 , allloss: 3.6015, lr:1.1943e-03, norm:0.7375, dt: 2633.05ms, tok/sec: 49779.48, flops:19.76, batch-reuse:1
@ 13954 train 3.66067410 , allloss: 3.6607, lr:1.1943e-03, norm:0.7607, dt: 2632.25ms, tok/sec: 49794.61, flops:19.76, batch-reuse:1
@ 13955 train 3.61090207 , allloss: 3.6109, lr:1.1943e-03, norm:0.5804, dt: 2632.67ms, tok/sec: 49786.70, flops:19.76, batch-reuse:1
@ 13956 train 3.54595423 , allloss: 3.5460, lr:1.1943e-03, norm:0.6909, dt: 2633.39ms, tok/sec: 49773.07, flops:19.75, batch-reuse:1
@ 13957 train 3.48564386 , allloss: 3.4856, lr:1.1943e-03, norm:0.6346, dt: 2634.04ms, tok/sec: 49760.81, flops:19.75, batch-reuse:1
@ 13958 train 3.61863184 , allloss: 3.6186, lr:1.1942e-03, norm:0.6312, dt: 2632.66ms, tok/sec: 49786.89, flops:19.76, batch-reuse:1
@ 13959 train 3.53456974 , allloss: 3.5346, lr:1.1942e-03, norm:0.6531, dt: 2634.17ms, tok/sec: 49758.37, flops:19.75, batch-reuse:1
@ 13960 train 3.55608463 , allloss: 3.5561, lr:1.1942e-03, norm:0.5926, dt: 2635.78ms, tok/sec: 49728.04, flops:19.74, batch-reuse:1
@ 13961 train 3.71361947 , allloss: 3.7136, lr:1.1942e-03, norm:0.6561, dt: 2632.62ms, tok/sec: 49787.59, flops:19.76, batch-reuse:1
@ 13962 train 3.53824925 , allloss: 3.5382, lr:1.1942e-03, norm:0.5629, dt: 2632.90ms, tok/sec: 49782.36, flops:19.76, batch-reuse:1
@ 13963 train 3.51795244 , allloss: 3.5180, lr:1.1942e-03, norm:0.5538, dt: 2633.26ms, tok/sec: 49775.55, flops:19.75, batch-reuse:1
@ 13964 train 3.54406762 , allloss: 3.5441, lr:1.1942e-03, norm:0.5798, dt: 2633.59ms, tok/sec: 49769.31, flops:19.75, batch-reuse:1
@ 13965 train 3.54095864 , allloss: 3.5410, lr:1.1942e-03, norm:0.5207, dt: 2633.34ms, tok/sec: 49774.11, flops:19.75, batch-reuse:1
@ 13966 train 3.64737487 , allloss: 3.6474, lr:1.1942e-03, norm:0.6020, dt: 2632.98ms, tok/sec: 49780.86, flops:19.76, batch-reuse:1
@ 13967 train 3.70331359 , allloss: 3.7033, lr:1.1942e-03, norm:0.5471, dt: 2633.10ms, tok/sec: 49778.60, flops:19.76, batch-reuse:1
@ 13968 train 3.64708924 , allloss: 3.6471, lr:1.1942e-03, norm:0.5569, dt: 2633.75ms, tok/sec: 49766.26, flops:19.75, batch-reuse:1
@ 13969 train 3.46282887 , allloss: 3.4628, lr:1.1942e-03, norm:0.5959, dt: 2634.76ms, tok/sec: 49747.15, flops:19.74, batch-reuse:1
@ 13970 train 3.68598247 , allloss: 3.6860, lr:1.1942e-03, norm:0.5143, dt: 2634.91ms, tok/sec: 49744.32, flops:19.74, batch-reuse:1
@ 13971 train 3.60708189 , allloss: 3.6071, lr:1.1942e-03, norm:0.6063, dt: 2636.00ms, tok/sec: 49723.82, flops:19.73, batch-reuse:1
@ 13972 train 3.58932519 , allloss: 3.5893, lr:1.1942e-03, norm:0.5283, dt: 2636.09ms, tok/sec: 49722.18, flops:19.73, batch-reuse:1
@ 13973 train 3.53210831 , allloss: 3.5321, lr:1.1942e-03, norm:0.5576, dt: 2634.06ms, tok/sec: 49760.50, flops:19.75, batch-reuse:1
@ 13974 train 3.69146466 , allloss: 3.6915, lr:1.1942e-03, norm:0.5746, dt: 2636.40ms, tok/sec: 49716.23, flops:19.73, batch-reuse:1
@ 13975 train 3.57561159 , allloss: 3.5756, lr:1.1942e-03, norm:0.6927, dt: 2635.95ms, tok/sec: 49724.75, flops:19.73, batch-reuse:1
@ 13976 train 3.68328810 , allloss: 3.6833, lr:1.1942e-03, norm:0.5289, dt: 2635.57ms, tok/sec: 49731.97, flops:19.74, batch-reuse:1
@ 13977 train 3.66167951 , allloss: 3.6617, lr:1.1942e-03, norm:0.6262, dt: 2633.59ms, tok/sec: 49769.37, flops:19.75, batch-reuse:1
@ 13978 train 3.58910060 , allloss: 3.5891, lr:1.1942e-03, norm:0.5428, dt: 2635.50ms, tok/sec: 49733.28, flops:19.74, batch-reuse:1
@ 13979 train 3.64160466 , allloss: 3.6416, lr:1.1942e-03, norm:0.5743, dt: 2633.87ms, tok/sec: 49763.94, flops:19.75, batch-reuse:1
@ 13980 train 3.64762974 , allloss: 3.6476, lr:1.1942e-03, norm:0.6069, dt: 2634.19ms, tok/sec: 49757.94, flops:19.75, batch-reuse:1
@ 13981 train 3.45278072 , allloss: 3.4528, lr:1.1942e-03, norm:0.5289, dt: 2633.28ms, tok/sec: 49775.10, flops:19.75, batch-reuse:1
@ 13982 train 3.50872087 , allloss: 3.5087, lr:1.1942e-03, norm:0.6397, dt: 2633.91ms, tok/sec: 49763.31, flops:19.75, batch-reuse:1
@ 13983 train 3.58574796 , allloss: 3.5857, lr:1.1942e-03, norm:0.5791, dt: 2635.61ms, tok/sec: 49731.12, flops:19.74, batch-reuse:1
@ 13984 train 3.64106464 , allloss: 3.6411, lr:1.1942e-03, norm:0.6094, dt: 2636.19ms, tok/sec: 49720.25, flops:19.73, batch-reuse:1
@ 13985 train 3.62113810 , allloss: 3.6211, lr:1.1942e-03, norm:0.6578, dt: 2634.45ms, tok/sec: 49753.00, flops:19.75, batch-reuse:1
@ 13986 train 3.60113549 , allloss: 3.6011, lr:1.1942e-03, norm:0.5838, dt: 2635.75ms, tok/sec: 49728.47, flops:19.74, batch-reuse:1
@ 13987 train 3.62530494 , allloss: 3.6253, lr:1.1942e-03, norm:0.5871, dt: 2633.97ms, tok/sec: 49762.22, flops:19.75, batch-reuse:1
@ 13988 train 3.54601312 , allloss: 3.5460, lr:1.1942e-03, norm:0.6455, dt: 2633.58ms, tok/sec: 49769.42, flops:19.75, batch-reuse:1
@ 13989 train 3.60971403 , allloss: 3.6097, lr:1.1942e-03, norm:0.5519, dt: 2632.89ms, tok/sec: 49782.61, flops:19.76, batch-reuse:1
@ 13990 train 3.58258152 , allloss: 3.5826, lr:1.1942e-03, norm:0.6642, dt: 2632.90ms, tok/sec: 49782.41, flops:19.76, batch-reuse:1
@ 13991 train 3.69985747 , allloss: 3.6999, lr:1.1942e-03, norm:0.6078, dt: 2634.41ms, tok/sec: 49753.76, flops:19.75, batch-reuse:1
